danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,label,row_index,genre_phase
0.826,0.776,1.0,-4.254,1.0,0.0645,0.318,0.0,0.259,0.703,111.998,4.0,259959.0,1,0,9711,3
0.739,0.697,5.0,-3.392,1.0,0.0333,0.33,7.78e-06,0.111,0.994,125.335,4.0,129013.0,0,0,9712,3
0.755,0.792,6.0,-4.238,1.0,0.0483,0.028,0.0,0.0754,0.842,106.015,4.0,202823.0,0,0,9713,3
0.428,0.594,9.0,-9.657,1.0,0.0693,0.875,2.2e-05,0.133,0.786,131.18,4.0,199960.0,0,0,9714,3
0.597,0.415,3.0,-13.799,1.0,0.0323,0.189,0.0,0.122,0.826,108.987,4.0,178626.0,0,0,9715,3
0.584,0.76,9.0,-6.509,1.0,0.296,0.0532,0.0,0.109,0.327,79.826,4.0,153000.0,0,0,9716,3
0.705,0.73,5.0,-7.886,1.0,0.346,0.159,0.000239,0.154,0.819,140.14,4.0,63706.0,0,0,9717,3
0.705,0.562,8.0,-3.378,0.0,0.0674,0.257,0.0,0.137,0.569,163.893,4.0,167760.0,0,0,9718,3
0.449,0.802,10.0,-5.55,0.0,0.1,0.22,0.0,0.0654,0.741,86.086,3.0,209640.0,0,1,9719,3
0.742,0.946,2.0,-3.629,1.0,0.0651,0.173,1.48e-06,0.0251,0.959,142.618,4.0,207893.0,0,0,9720,3
0.838,0.7,10.0,-4.301,0.0,0.0735,0.0513,0.0,0.262,0.216,124.048,4.0,223120.0,1,0,9721,3
0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,248768.0,0,0,9722,3
0.812,0.855,7.0,-3.725,1.0,0.0554,0.0789,0.000167,0.108,0.573,90.04,4.0,192477.0,1,1,9723,3
0.726,0.654,4.0,-3.932,0.0,0.051,0.436,0.0,0.156,0.388,149.872,4.0,230561.0,0,1,9724,3
0.587,0.441,2.0,-15.197,1.0,0.0376,0.45,0.0,0.355,0.815,144.821,4.0,227760.0,0,0,9725,3
0.708,0.76,0.0,-3.02,1.0,0.0934,0.0104,8.35e-06,0.0462,0.706,188.124,4.0,180480.0,0,0,9726,3
0.473,0.945,7.0,-5.647,1.0,0.14,0.0402,0.000181,0.766,0.51,119.922,4.0,440346.0,0,0,9727,3
0.688,0.546,8.0,-5.686,0.0,0.0525,0.724,0.0,0.0784,0.286,74.986,4.0,203842.0,0,0,9728,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,9729,3
0.706,0.693,0.0,-5.502,1.0,0.259,0.0123,0.0,0.346,0.838,141.794,4.0,204507.0,0,1,9730,3
0.82,0.67,7.0,-3.89,1.0,0.0581,0.0331,0.0,0.116,0.644,90.984,4.0,202426.0,0,0,9731,3
0.579,0.777,11.0,-3.328,1.0,0.0889,0.385,2.9e-06,0.191,0.838,77.893,4.0,264360.0,0,0,9732,3
0.712,0.473,7.0,-10.99,0.0,0.0342,0.782,1.38e-06,0.229,0.489,117.963,4.0,170847.0,1,0,9733,3
0.813,0.477,1.0,-9.924,0.0,0.263,0.144,0.0,0.13,0.739,135.943,4.0,214499.0,1,0,9734,3
0.83,0.881,8.0,-5.706,1.0,0.0699,0.429,7.25e-06,0.126,0.866,125.021,4.0,237453.0,0,0,9735,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,9736,3
0.609,0.639,8.0,-4.662,0.0,0.0682,0.357,0.0,0.239,0.211,91.249,4.0,221539.0,0,0,9737,3
0.497,0.584,10.0,-4.633,1.0,0.0492,0.229,0.0,0.415,0.8,141.537,4.0,372650.0,0,0,9738,3
0.712,0.776,5.0,-7.424,0.0,0.213,0.541,2.17e-06,0.0896,0.96,89.934,4.0,263967.0,0,1,9739,3
0.754,0.845,10.0,-2.554,0.0,0.161,0.126,0.0,0.603,0.793,86.978,4.0,278622.0,0,1,9740,3
0.621,0.596,9.0,-7.552,0.0,0.227,0.829,0.0,0.108,0.432,89.894,4.0,225400.0,0,0,9741,3
0.603,0.744,5.0,-4.668,0.0,0.364,0.128,0.0,0.127,0.536,125.334,5.0,143233.0,1,0,9742,3
0.767,0.869,2.0,-3.381,0.0,0.0908,0.14,0.0,0.221,0.751,98.208,4.0,190131.0,0,1,9743,3
0.666,0.665,9.0,-8.448,0.0,0.0322,0.16,0.0,0.957,0.548,114.039,4.0,246464.0,0,0,9744,3
0.826,0.517,0.0,-7.623,1.0,0.318,0.531,0.00302,0.0759,0.694,108.133,4.0,236000.0,0,0,9745,3
0.785,0.574,0.0,-5.191,1.0,0.0343,0.176,0.0,0.0789,0.914,125.004,4.0,228426.0,0,0,9746,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,9747,3
0.821,0.636,11.0,-4.479,1.0,0.169,0.142,0.0,0.233,0.163,127.961,4.0,142657.0,1,0,9748,3
0.778,0.761,2.0,-5.529,1.0,0.0525,0.141,4.61e-05,0.0441,0.923,107.288,4.0,228000.0,1,1,9749,3
0.803,0.745,1.0,-4.685,1.0,0.0689,0.159,0.0,0.243,0.792,93.249,4.0,180640.0,0,0,9750,3
0.629,0.56,0.0,-11.455,0.0,0.0523,0.595,0.0,0.182,0.88,118.895,3.0,136306.0,0,0,9751,3
0.807,0.606,3.0,-8.871,0.0,0.0872,0.0946,0.0,0.119,0.304,92.988,4.0,227520.0,1,0,9752,3
0.852,0.859,10.0,-3.214,0.0,0.0657,0.153,0.000921,0.136,0.914,108.344,4.0,171333.0,0,0,9753,3
0.675,0.392,4.0,-10.11,0.0,0.037,0.773,0.0,0.109,0.534,123.935,4.0,214735.0,0,0,9754,3
0.812,0.855,7.0,-3.725,1.0,0.0554,0.0789,0.000167,0.108,0.573,90.04,4.0,192477.0,1,0,9755,3
0.741,0.787,5.0,-6.228,1.0,0.0525,0.217,0.0179,0.0835,0.771,91.993,4.0,255680.0,0,0,9756,3
0.608,0.626,2.0,-4.773,1.0,0.301,0.597,2.16e-06,0.25,0.246,176.086,4.0,250533.0,0,1,9757,3
0.513,0.89,5.0,-5.253,0.0,0.0728,0.0319,0.00108,0.687,0.73,122.698,4.0,190960.0,0,0,9758,3
0.81,0.66,2.0,-8.791,1.0,0.316,0.141,0.0,0.173,0.443,140.081,4.0,193116.0,1,0,9759,3
0.904,0.601,2.0,-5.561,1.0,0.198,0.0305,0.0,0.615,0.761,87.037,4.0,118466.0,1,0,9760,3
0.77,0.813,7.0,-3.424,1.0,0.139,0.298,1.82e-06,0.158,0.717,98.025,4.0,292946.0,0,0,9761,3
0.642,0.907,2.0,-3.26,0.0,0.0507,0.00768,6.43e-05,0.0696,0.357,107.06,4.0,156729.0,0,0,9762,3
0.576,0.498,4.0,-10.775,0.0,0.0542,0.492,8.86e-06,0.973,0.788,172.187,4.0,202371.0,0,0,9763,3
0.663,0.412,5.0,-8.195,0.0,0.364,0.00434,0.019,0.215,0.356,98.023,4.0,230204.0,0,1,9764,3
0.626,0.543,4.0,-7.016,0.0,0.489,0.121,0.0,0.0959,0.398,110.067,4.0,215094.0,0,0,9765,3
0.732,0.758,11.0,-1.694,1.0,0.189,0.214,0.0,0.388,0.78,98.007,4.0,202876.0,1,0,9766,3
0.595,0.644,1.0,-7.46,0.0,0.307,0.14,0.00021,0.245,0.224,107.107,4.0,166699.0,1,0,9767,3
0.884,0.814,5.0,-3.493,0.0,0.101,0.472,0.0,0.638,0.499,89.994,4.0,196355.0,0,0,9768,3
0.815,0.69,1.0,-5.644,0.0,0.199,0.501,0.0,0.0966,0.535,95.045,4.0,223477.0,1,0,9769,3
0.366,0.413,8.0,-6.496,1.0,0.0303,0.818,0.0,0.2,0.193,73.4,4.0,182133.0,0,0,9770,3
0.921,0.686,3.0,-9.361,0.0,0.128,0.0673,1.88e-05,0.0848,0.794,100.012,4.0,128412.0,0,0,9771,3
0.409,0.198,9.0,-10.832,1.0,0.0293,0.751,0.000712,0.082,0.14,132.782,4.0,294960.0,0,0,9772,3
0.792,0.804,3.0,-4.752,1.0,0.259,0.537,0.0,0.342,0.807,96.041,4.0,234546.0,0,0,9773,3
0.844,0.934,7.0,-1.223,0.0,0.078,0.17,0.000121,0.134,0.647,96.983,4.0,204880.0,0,0,9774,3
0.807,0.803,11.0,-4.156,1.0,0.126,0.6,0.0085,0.136,0.706,91.982,4.0,258799.0,0,0,9775,3
0.787,0.738,10.0,-4.649,0.0,0.261,0.187,0.0,0.0968,0.733,95.909,4.0,153306.0,0,0,9776,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,9777,3
0.793,0.566,6.0,-7.834,1.0,0.0561,0.416,1.01e-05,0.212,0.705,110.035,4.0,135272.0,0,0,9778,3
0.82,0.816,5.0,-6.29,0.0,0.077,0.0216,7.81e-05,0.0541,0.861,108.98,4.0,190164.0,0,0,9779,3
0.215,0.945,10.0,-7.201,0.0,0.0798,0.000639,0.453,0.204,0.603,179.079,4.0,203093.0,0,0,9780,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,9781,3
0.904,0.817,8.0,-3.956,1.0,0.0871,0.0254,0.000141,0.232,0.753,101.988,4.0,217361.0,0,0,9782,3
0.83,0.574,11.0,-6.892,1.0,0.701,0.281,0.0,0.124,0.538,143.892,4.0,190746.0,1,1,9783,3
0.592,0.892,10.0,-6.205,1.0,0.0474,0.154,0.00376,0.976,0.616,105.699,4.0,280265.0,0,0,9784,3
0.707,0.835,9.0,-6.281,0.0,0.189,0.486,0.0,0.321,0.479,109.387,4.0,88125.0,0,0,9785,3
0.887,0.806,0.0,-5.648,1.0,0.13,0.00519,0.126,0.352,0.777,117.974,4.0,201106.0,1,0,9786,3
0.774,0.687,9.0,-9.994,1.0,0.0744,0.116,0.0012,0.129,0.791,98.993,4.0,187269.0,0,1,9787,3
0.712,0.561,2.0,-8.876,1.0,0.0263,0.794,0.0178,0.105,0.672,112.028,4.0,217866.0,0,0,9788,3
0.709,0.56,4.0,-4.867,0.0,0.171,0.034,0.0,0.315,0.541,170.082,4.0,171880.0,1,1,9789,3
0.763,0.782,1.0,-5.308,1.0,0.399,0.0067,7.78e-06,0.103,0.893,174.021,4.0,219746.0,0,0,9790,3
0.705,0.562,8.0,-3.378,0.0,0.0674,0.257,0.0,0.137,0.569,163.893,4.0,167760.0,0,0,9791,3
0.644,0.77,1.0,-4.807,1.0,0.0561,0.0541,0.0,0.22,0.367,93.989,4.0,169787.0,0,0,9792,3
0.798,0.625,4.0,-6.83,1.0,0.13,0.383,3.33e-05,0.125,0.774,92.994,4.0,129332.0,0,0,9793,3
0.804,0.824,11.0,-3.613,1.0,0.108,0.102,0.0,0.11,0.815,98.0,4.0,337872.0,1,0,9794,3
0.633,0.891,8.0,-6.25,1.0,0.124,0.0375,0.0293,0.22,0.172,124.043,4.0,256644.0,0,0,9795,3
0.765,0.816,1.0,-3.99,1.0,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4.0,212026.0,0,0,9796,3
0.599,0.461,5.0,-9.47,0.0,0.0424,0.584,0.00891,0.288,0.0954,103.102,4.0,190104.0,1,0,9797,3
0.836,0.52,7.0,-9.404,0.0,0.0723,0.0505,3.09e-05,0.119,0.264,102.978,4.0,202200.0,1,0,9798,3
0.812,0.855,7.0,-3.725,1.0,0.0554,0.0789,0.000167,0.108,0.573,90.04,4.0,192477.0,1,0,9799,3
0.899,0.626,6.0,-4.228,0.0,0.292,0.076,0.0,0.0631,0.873,88.007,4.0,234320.0,0,0,9800,3
0.766,0.555,4.0,-11.37,1.0,0.0342,0.491,0.0,0.0503,0.806,120.062,4.0,228893.0,0,0,9801,3
0.689,0.856,5.0,-3.394,0.0,0.0813,0.0493,0.0,0.232,0.706,126.108,4.0,161880.0,0,0,9802,3
0.652,0.577,7.0,-5.273,0.0,0.0373,0.00947,4.02e-05,0.0905,0.123,135.009,4.0,233293.0,1,0,9803,3
0.541,0.544,11.0,-7.559,0.0,0.258,0.28,0.0115,0.289,0.456,98.015,4.0,155933.0,0,1,9804,3
0.363,0.755,5.0,-8.784,1.0,0.051,0.463,0.00226,0.906,0.436,136.296,4.0,288723.0,0,0,9805,3
0.742,0.883,7.0,-2.862,1.0,0.118,0.0468,0.0,0.206,0.464,102.044,4.0,221176.0,0,0,9806,3
0.804,0.674,5.0,-5.453,0.0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4.0,245939.0,1,1,9807,3
0.835,0.462,7.0,-6.227,1.0,0.155,0.513,0.0,0.0875,0.702,78.99,4.0,121671.0,1,1,9808,3
0.546,0.523,11.0,-6.322,0.0,0.221,0.63,2.1e-06,0.406,0.231,100.819,4.0,192000.0,1,0,9809,3
0.817,0.909,0.0,-3.729,1.0,0.216,0.215,0.0,0.732,0.713,92.007,4.0,185054.0,0,0,9810,3
0.824,0.692,6.0,-6.44,0.0,0.0484,0.0165,0.0,0.08,0.96,132.45,4.0,226853.0,0,0,9811,3
0.535,0.819,8.0,-6.792,1.0,0.455,0.584,0.0,0.16,0.581,150.451,4.0,225000.0,1,1,9812,3
0.284,0.156,11.0,-9.556,1.0,0.0334,0.896,0.0,0.156,0.146,60.645,4.0,153066.0,0,0,9813,3
0.815,0.784,9.0,-4.423,1.0,0.0738,0.299,0.0,0.0958,0.832,162.958,4.0,196320.0,0,0,9814,3
0.791,0.499,7.0,-14.343,1.0,0.304,0.164,0.0,0.129,0.738,144.995,4.0,107232.0,1,0,9815,3
0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,248768.0,0,1,9816,3
0.712,0.539,2.0,-5.194,1.0,0.174,0.116,0.0,0.219,0.406,167.764,4.0,144573.0,0,0,9817,3
0.878,0.578,0.0,-7.572,1.0,0.0466,0.221,0.0,0.0841,0.961,105.987,4.0,243133.0,0,0,9818,3
0.625,0.533,10.0,-11.903,0.0,0.0596,0.659,0.00266,0.0546,0.139,108.296,4.0,300840.0,0,1,9819,3
0.656,0.37,7.0,-5.971,1.0,0.0412,0.907,0.0,0.0913,0.455,104.349,4.0,271266.0,0,0,9820,3
0.52,0.571,5.0,-8.423,0.0,0.0333,0.692,2.01e-06,0.17,0.399,96.081,4.0,224156.0,0,0,9821,3
0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.0,287120.0,1,1,9822,3
0.628,0.69,8.0,-5.83,1.0,0.0511,0.443,0.0,0.113,0.66,179.908,4.0,205906.0,0,1,9823,3
0.632,0.516,7.0,-6.674,0.0,0.133,0.239,1.77e-05,0.392,0.339,122.11,5.0,159130.0,0,0,9824,3
0.772,0.497,4.0,-3.184,0.0,0.0452,0.764,5.16e-06,0.0771,0.657,134.86,3.0,214573.0,0,0,9825,3
0.719,0.656,11.0,-6.155,0.0,0.308,0.313,0.0,0.514,0.774,87.214,4.0,217120.0,0,0,9826,3
0.627,0.858,11.0,-2.824,0.0,0.386,0.263,0.0,0.21,0.342,92.523,4.0,209160.0,0,0,9827,3
0.765,0.428,0.0,-8.008,1.0,0.0273,0.709,3.46e-05,0.0949,0.638,97.3,3.0,188917.0,0,0,9828,3
0.549,0.619,4.0,-6.924,0.0,0.0344,0.372,7.67e-06,0.146,0.407,90.034,4.0,251786.0,0,1,9829,3
0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,141805.0,1,1,9830,3
0.865,0.758,1.0,-6.559,1.0,0.0765,0.324,0.0,0.0477,0.686,105.951,4.0,207537.0,0,0,9831,3
0.627,0.858,11.0,-2.824,0.0,0.386,0.263,0.0,0.21,0.342,92.523,4.0,209160.0,0,0,9832,3
0.786,0.797,6.0,-4.063,1.0,0.0414,0.233,0.0,0.0861,0.453,95.014,4.0,215368.0,0,1,9833,3
0.614,0.903,10.0,-4.878,0.0,0.0515,0.265,0.000178,0.835,0.653,94.41,4.0,266636.0,0,0,9834,3
0.372,0.874,2.0,-4.437,1.0,0.101,0.145,0.0,0.35,0.465,86.772,3.0,217744.0,0,0,9835,3
0.884,0.665,8.0,-5.601,1.0,0.414,0.0986,0.0,0.0865,0.462,140.997,4.0,164608.0,1,0,9836,3
0.617,0.672,5.0,-7.817,1.0,0.0302,0.0855,0.000125,0.052,0.931,135.518,4.0,265426.0,0,0,9837,3
0.818,0.488,7.0,-8.824,1.0,0.41,0.681,0.0,0.135,0.577,137.159,4.0,243356.0,1,0,9838,3
0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,248768.0,0,0,9839,3
0.69,0.858,0.0,-4.431,1.0,0.0529,0.189,0.0,0.113,0.755,91.884,4.0,195760.0,0,0,9840,3
0.447,0.6,4.0,-3.718,0.0,0.0332,0.324,0.0,0.0962,0.434,80.044,3.0,323520.0,0,1,9841,3
0.86,0.541,1.0,-6.51,0.0,0.0325,0.165,0.163,0.0663,0.952,114.984,4.0,177391.0,0,1,9842,3
0.753,0.505,2.0,-7.569,1.0,0.0641,0.105,0.0,0.109,0.36,149.015,4.0,224506.0,0,0,9843,3
0.865,0.522,6.0,-4.648,1.0,0.0761,0.105,0.0154,0.0671,0.692,91.015,4.0,192320.0,0,1,9844,3
0.709,0.716,2.0,-4.644,1.0,0.246,0.129,0.0,0.243,0.608,139.961,4.0,492160.0,1,0,9845,3
0.679,0.724,2.0,-5.217,1.0,0.0423,0.121,0.79,0.164,0.0764,137.942,4.0,148023.0,0,0,9846,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,9847,3
0.708,0.637,1.0,-6.327,1.0,0.052,0.107,3.09e-06,0.102,0.187,149.98,4.0,238687.0,1,0,9848,3
0.786,0.579,2.0,-14.913,1.0,0.142,0.186,0.0,0.118,0.481,90.012,4.0,416613.0,0,1,9849,3
0.714,0.773,7.0,-6.395,1.0,0.331,0.094,0.0,0.0626,0.835,172.106,4.0,215893.0,0,0,9850,3
0.711,0.346,7.0,-10.162,1.0,0.0291,0.766,0.0,0.212,0.771,91.993,4.0,70434.0,0,1,9851,3
0.905,0.563,8.0,-6.135,1.0,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4.0,173947.0,1,0,9852,3
0.749,0.815,5.0,-6.381,0.0,0.083,0.228,0.00117,0.0838,0.866,102.218,4.0,171093.0,0,0,9853,3
0.735,0.916,2.0,-2.082,1.0,0.117,0.397,2.91e-06,0.0918,0.691,167.994,4.0,221428.0,1,1,9854,3
0.389,0.94,6.0,-2.702,0.0,0.0531,0.353,0.000295,0.673,0.482,140.018,4.0,259626.0,0,0,9855,3
0.57,0.532,0.0,-7.336,1.0,0.0666,0.476,0.000633,0.0414,0.886,96.705,3.0,172895.0,0,0,9856,3
0.606,0.921,1.0,-3.111,1.0,0.0299,0.0479,0.0,0.106,0.681,125.073,4.0,194040.0,0,0,9857,3
0.901,0.708,1.0,-7.171,0.0,0.27,0.133,0.0,0.171,0.805,90.978,4.0,298653.0,1,0,9858,3
0.806,0.366,7.0,-8.779,1.0,0.0833,0.432,0.0,0.13,0.983,113.583,4.0,169691.0,0,0,9859,3
0.652,0.641,1.0,-7.071,1.0,0.0477,0.07,0.0,0.0901,0.643,82.269,4.0,200560.0,0,0,9860,3
0.82,0.6,10.0,-5.323,1.0,0.0512,0.413,2.94e-06,0.147,0.761,95.813,4.0,211746.0,0,0,9861,3
0.748,0.577,0.0,-8.277,0.0,0.139,0.785,5.67e-06,0.109,0.64,97.963,4.0,164153.0,0,0,9862,3
0.779,0.675,11.0,-4.976,1.0,0.0485,0.138,0.0,0.105,0.63,91.006,4.0,230280.0,0,0,9863,3
0.651,0.639,9.0,-6.692,1.0,0.0428,0.0485,0.0078,0.245,0.606,110.86,1.0,178281.0,0,0,9864,3
0.689,0.705,0.0,-3.224,0.0,0.102,0.256,1.06e-06,0.108,0.456,89.109,4.0,209160.0,0,0,9865,3
0.847,0.583,11.0,-8.631,1.0,0.411,0.12,0.0,0.555,0.837,83.996,4.0,232000.0,0,0,9866,3
0.545,0.678,8.0,-5.865,1.0,0.114,0.711,0.0,0.313,0.923,117.148,1.0,176053.0,0,0,9867,3
0.525,0.711,2.0,-5.325,1.0,0.0333,0.651,0.0,0.657,0.904,69.688,4.0,108186.0,0,0,9868,3
0.761,0.554,1.0,-8.119,0.0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4.0,199420.0,0,1,9869,3
0.805,0.878,7.0,-3.826,1.0,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4.0,224800.0,0,0,9870,3
0.614,0.394,5.0,-11.954,1.0,0.0447,0.307,0.0,0.128,0.296,139.952,4.0,197277.0,0,0,9871,3
0.714,0.924,7.0,-4.227,1.0,0.0639,0.00722,0.000324,0.0368,0.592,129.035,4.0,250115.0,0,0,9872,3
0.831,0.818,2.0,-7.827,1.0,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4.0,212413.0,0,0,9873,3
0.69,0.858,0.0,-4.431,1.0,0.0529,0.189,0.0,0.113,0.755,91.884,4.0,195760.0,0,0,9874,3
0.743,0.852,10.0,-7.223,0.0,0.0528,0.00317,0.0733,0.292,0.56,124.019,4.0,300432.0,0,0,9875,3
0.557,0.821,1.0,-7.794,0.0,0.0573,0.0189,0.0,0.0863,0.184,170.022,4.0,312157.0,0,0,9876,3
0.746,0.599,3.0,-6.428,0.0,0.0463,0.407,0.0,0.162,0.283,141.95,4.0,202963.0,0,1,9877,3
0.779,0.693,8.0,-6.033,0.0,0.0885,0.0832,0.0,0.0874,0.469,150.019,4.0,147200.0,0,1,9878,3
0.509,0.791,8.0,-6.222,1.0,0.0925,0.216,0.0,0.0576,0.798,114.604,4.0,209640.0,0,0,9879,3
0.733,0.479,11.0,-9.27,0.0,0.301,0.575,0.00053,0.0831,0.485,88.742,4.0,166000.0,1,0,9880,3
0.64,0.427,5.0,-9.29,0.0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3.0,351466.0,0,1,9881,3
0.754,0.837,4.0,-3.747,0.0,0.0985,0.207,6.6e-06,0.29,0.88,98.028,4.0,207219.0,0,0,9882,3
0.714,0.767,0.0,-7.093,1.0,0.0548,0.0372,0.00121,0.36,0.695,141.51,4.0,123320.0,0,0,9883,3
0.608,0.707,11.0,-9.369,0.0,0.266,0.204,0.0,0.362,0.472,112.119,3.0,161013.0,0,0,9884,3
0.718,0.739,0.0,-7.585,1.0,0.0407,0.0132,0.0,0.0796,0.906,148.429,4.0,224453.0,0,0,9885,3
0.793,0.661,1.0,-6.198,0.0,0.034,0.00149,1.64e-06,0.0923,0.861,127.0,4.0,189200.0,0,0,9886,3
0.541,0.913,4.0,-8.03,1.0,0.0359,0.0681,0.0521,0.414,0.113,120.634,4.0,190440.0,0,0,9887,3
0.788,0.894,5.0,-2.661,0.0,0.198,0.339,0.000253,0.0649,0.588,89.945,4.0,196000.0,0,1,9888,3
0.52,0.933,6.0,-5.2,1.0,0.0357,0.0159,0.0195,0.397,0.536,99.998,4.0,213533.0,0,0,9889,3
0.47,0.439,8.0,-8.892,1.0,0.0322,0.741,1.64e-05,0.0707,0.287,108.037,4.0,209933.0,0,0,9890,3
0.859,0.541,11.0,-6.699,0.0,0.436,0.157,0.0,0.0839,0.584,104.024,4.0,185191.0,0,0,9891,3
0.905,0.563,8.0,-6.135,1.0,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4.0,173947.0,1,0,9892,3
0.486,0.825,9.0,-10.004,1.0,0.147,0.326,0.0,0.369,0.829,135.736,4.0,289173.0,0,0,9893,3
0.73,0.939,11.0,-4.665,0.0,0.0532,0.0347,0.0,0.335,0.939,121.001,4.0,218520.0,0,0,9894,3
0.836,0.649,11.0,-6.442,1.0,0.332,0.0716,0.0,0.0943,0.294,95.084,4.0,156032.0,1,0,9895,3
0.649,0.748,6.0,-7.203,1.0,0.313,0.661,0.0,0.172,0.833,82.834,4.0,367799.0,1,0,9896,3
0.949,0.661,5.0,-4.244,0.0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4.0,284200.0,1,1,9897,3
0.836,0.743,10.0,-6.305,0.0,0.0656,0.0995,0.0,0.335,0.722,108.966,4.0,191822.0,1,0,9898,3
0.735,0.906,10.0,-3.658,0.0,0.11,0.0342,0.0,0.292,0.71,92.023,4.0,190000.0,1,0,9899,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,9900,3
0.614,0.842,6.0,-4.109,1.0,0.0745,0.00814,1.33e-05,0.212,0.915,156.051,4.0,203206.0,0,1,9901,3
0.859,0.778,10.0,-5.659,0.0,0.33,0.11,0.0,0.174,0.88,95.882,4.0,147971.0,1,0,9902,3
0.673,0.663,4.0,-10.026,1.0,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,4.0,230661.0,0,1,9903,3
0.835,0.767,4.0,-5.181,0.0,0.0877,0.0716,0.000187,0.173,0.786,89.972,4.0,162404.0,0,1,9904,3
0.725,0.604,7.0,-5.874,1.0,0.408,0.117,0.0,0.0855,0.449,199.995,4.0,139093.0,0,0,9905,3
0.682,0.28,5.0,-9.501,1.0,0.0357,0.818,0.0,0.0842,0.755,127.965,4.0,188472.0,0,0,9906,3
0.748,0.472,0.0,-9.266,0.0,0.125,0.596,1.1e-05,0.102,0.364,149.97,4.0,230903.0,0,1,9907,3
0.648,0.725,11.0,-7.064,0.0,0.266,0.063,0.0,0.111,0.563,100.192,4.0,146400.0,1,0,9908,3
0.41,0.449,11.0,-13.323,0.0,0.046,0.576,4.59e-06,0.757,0.235,139.449,4.0,198995.0,0,1,9909,3
0.85,0.847,8.0,-3.435,0.0,0.0435,0.606,0.000159,0.33,0.915,143.975,4.0,203506.0,0,0,9910,3
0.737,0.522,6.0,-9.205,0.0,0.0485,0.0772,0.00347,0.152,0.768,86.985,4.0,190560.0,0,0,9911,3
0.696,0.649,7.0,-6.143,1.0,0.26,0.294,0.0,0.373,0.44,66.712,3.0,175310.0,0,0,9912,3
0.744,0.885,6.0,-3.533,1.0,0.105,0.0162,0.000543,0.338,0.881,160.04,4.0,166666.0,0,0,9913,3
0.797,0.782,3.0,-4.658,0.0,0.0504,0.00335,0.0,0.138,0.503,99.999,4.0,198130.0,1,1,9914,3
0.683,0.724,5.0,-4.436,0.0,0.0988,0.0909,0.0,0.339,0.741,80.932,4.0,208466.0,0,0,9915,3
0.678,0.553,6.0,-6.99,0.0,0.0398,0.547,9.38e-06,0.541,0.279,87.997,4.0,270000.0,0,0,9916,3
0.73,0.809,5.0,-6.406,0.0,0.0876,0.208,0.0013,0.0804,0.825,101.965,4.0,171093.0,0,1,9917,3
0.793,0.674,1.0,-5.456,1.0,0.305,0.0234,0.0,0.227,0.858,94.659,4.0,196640.0,0,0,9918,3
0.59,0.434,8.0,-5.975,0.0,0.253,0.327,0.0,0.102,0.493,141.392,5.0,159338.0,1,1,9919,3
0.574,0.89,6.0,-5.789,0.0,0.041,0.082,0.0,0.0741,0.83,97.9,4.0,141400.0,0,0,9920,3
0.658,0.761,0.0,-6.645,1.0,0.257,0.0531,0.0,0.216,0.843,165.543,4.0,233571.0,0,1,9921,3
0.648,0.45,5.0,-9.57,0.0,0.167,0.134,7.31e-05,0.137,0.472,99.932,4.0,182400.0,0,1,9922,3
0.594,0.808,7.0,-2.409,1.0,0.0489,0.415,1.39e-05,0.565,0.919,188.09,4.0,194892.0,0,1,9923,3
0.847,0.631,4.0,-6.4,0.0,0.187,0.121,0.0,0.146,0.716,93.961,4.0,220212.0,0,0,9924,3
